Date,Branch,Value,Department
09-05-16,Atlanta GA,6.65,Juices
09-05-16,Atlanta GA,7.6,Juices
09-05-16,Atlanta GA,11.85,Juices
09-05-16,Atlanta GA,12.6,Juices
09-05-16,Atlanta GA,1.95,Juices
09-05-16,Atlanta GA,1.95,Juices
09-05-16,Atlanta GA,2.6,Juices
09-05-16,Atlanta GA,3.25,Juices
09-05-16,Atlanta GA,3.25,Juices
09-05-16,Atlanta GA,3.4,Juices
09-05-16,Atlanta GA,3.4,Juices
09-05-16,Atlanta GA,3.4,Juices
09-05-16,Atlanta GA,3.4,Juices
09-05-16,Atlanta GA,4.2,Juices
09-05-16,Atlanta GA,5,Juices
09-05-16,Atlanta GA,5,Juices
09-05-16,Atlanta GA,5.85,Juices
09-05-16,Detroit MI,6.15,Juices
09-05-16,Detroit MI,6.65,Juices
09-05-16,Detroit MI,8.4,Juices
09-05-16,Detroit MI,10.2,Juices
09-05-16,Detroit MI,11,Juices
09-05-16,Detroit MI,12.6,Juices
09-05-16,Detroit MI,1.95,Juices
09-05-16,Detroit MI,2.6,Juices
09-05-16,Detroit MI,2.6,Juices
09-05-16,Detroit MI,3.25,Juices
09-05-16,Houston TX,3.4,Juices
09-05-16,Houston TX,3.4,Juices
09-05-16,Houston TX,3.9,Juices
09-05-16,Houston TX,4.2,Juices
09-05-16,Houston TX,4.2,Juices
09-05-16,Houston TX,5,Juices
09-05-16,Houston TX,5.35,Juices
09-05-16,Houston TX,6.15,Juices
09-05-16,Houston TX,6.15,Juices
09-05-16,Phoenix AZ,6.8,Juices
09-05-16,Phoenix AZ,8.4,Juices
09-05-16,Phoenix AZ,8.4,Juices
10-05-16,Houston TX,9.25,Juices
10-05-16,Houston TX,9.9,Juices
10-05-16,Houston TX,9.9,Juices
10-05-16,Houston TX,1.95,Juices
10-05-16,Houston TX,2.6,Juices
10-05-16,Houston TX,2.6,Juices
10-05-16,Houston TX,3.25,Juices
10-05-16,Houston TX,3.4,Juices
10-05-16,Houston TX,3.4,Juices
10-05-16,Houston TX,3.4,Juices
10-05-16,Houston TX,3.4,Juices
10-05-16,Houston TX,3.4,Juices
10-05-16,Houston TX,3.4,Juices
10-05-16,Houston TX,4.2,Juices
10-05-16,Phoenix AZ,5.35,Juices
10-05-16,Phoenix AZ,5.85,Juices
10-05-16,Phoenix AZ,6.65,Juices
10-05-16,Phoenix AZ,6.95,Juices
10-05-16,Phoenix AZ,8.4,Juices
10-05-16,Atlanta GA,14.9,Juices
10-05-16,Atlanta GA,1.95,Juices
10-05-16,Phoenix AZ,1.95,Juices
10-05-16,Phoenix AZ,3.25,Juices
10-05-16,Phoenix AZ,3.25,Juices
10-05-16,Phoenix AZ,3.9,Juices
10-05-16,Phoenix AZ,3.9,Juices
10-05-16,Phoenix AZ,4.2,Juices
10-05-16,Atlanta GA,4.2,Juices
10-05-16,Atlanta GA,4.2,Juices
10-05-16,Phoenix AZ,4.2,Juices
10-05-16,Phoenix AZ,4.2,Juices
10-05-16,Phoenix AZ,4.2,Juices
10-05-16,Phoenix AZ,5,Juices
10-05-16,Phoenix AZ,6.8,Juices
10-05-16,Phoenix AZ,6.8,Juices
10-05-16,Atlanta GA,7.6,Juices
10-05-16,Atlanta GA,7.6,Juices
10-05-16,Phoenix AZ,8.4,Juices
10-05-16,Phoenix AZ,8.4,Juices
10-05-16,Phoenix AZ,1.95,Juices
10-05-16,Phoenix AZ,1.95,Juices
10-05-16,Phoenix AZ,1.95,Juices
10-05-16,Phoenix AZ,3.25,Juices
10-05-16,Atlanta GA,3.4,Juices
10-05-16,Atlanta GA,3.4,Juices
10-05-16,Atlanta GA,4.2,Juices
10-05-16,Atlanta GA,4.2,Juices
10-05-16,Atlanta GA,4.2,Juices
10-05-16,Atlanta GA,5,Juices
10-05-16,Atlanta GA,5,Juices
10-05-16,Atlanta GA,5,Juices
10-05-16,Atlanta GA,8.4,Juices
10-05-16,Atlanta GA,9.75,Juices
10-05-16,Atlanta GA,1.95,Juices
10-05-16,Atlanta GA,1.95,Juices
10-05-16,Atlanta GA,1.95,Juices
10-05-16,Atlanta GA,2.6,Juices
10-05-16,Atlanta GA,2.6,Juices
10-05-16,Atlanta GA,2.6,Juices
10-05-16,Atlanta GA,3.25,Juices
10-05-16,Atlanta GA,3.25,Juices
10-05-16,Atlanta GA,3.4,Juices
10-05-16,Atlanta GA,4.2,Juices
10-05-16,Atlanta GA,4.2,Juices
10-05-16,Atlanta GA,5,Juices
10-05-16,Atlanta GA,5,Juices
10-05-16,Atlanta GA,5.85,Juices
10-05-16,Atlanta GA,6.15,Juices
10-05-16,Atlanta GA,6.8,Juices
10-05-16,Atlanta GA,6.8,Juices
10-05-16,Atlanta GA,7.6,Juices
10-05-16,Atlanta GA,7.6,Juices
10-05-16,Atlanta GA,8.4,Juices
10-05-16,Atlanta GA,9.1,Juices
10-05-16,Atlanta GA,14.95,Juices
10-05-16,Atlanta GA,1.95,Juices
10-05-16,Atlanta GA,1.95,Juices
10-05-16,Atlanta GA,1.95,Juices
10-05-16,Atlanta GA,1.95,Juices
10-05-16,Atlanta GA,3.25,Juices
10-05-16,Atlanta GA,3.25,Juices
10-05-16,Atlanta GA,3.25,Juices
10-05-16,Atlanta GA,3.4,Juices
10-05-16,Atlanta GA,3.4,Juices
10-05-16,Atlanta GA,4.2,Juices
10-05-16,Atlanta GA,4.2,Juices
10-05-16,Atlanta GA,4.2,Juices
10-05-16,Detroit MI,5,Juices
10-05-16,Detroit MI,5,Juices
10-05-16,Detroit MI,5.85,Juices
10-05-16,Detroit MI,5.85,Juices
10-05-16,Detroit MI,6,Juices
10-05-16,Detroit MI,6.15,Juices
10-05-16,Detroit MI,8.4,Juices
10-05-16,Detroit MI,8.4,Juices
10-05-16,Detroit MI,9.55,Juices
10-05-16,Detroit MI,13.6,Juices
10-05-16,Detroit MI,2.6,Juices
10-05-16,Detroit MI,2.6,Juices
10-05-16,Detroit MI,2.6,Juices
10-05-16,Detroit MI,3.25,Juices
10-05-16,Detroit MI,3.25,Juices
10-05-16,Detroit MI,3.4,Juices
10-05-16,Houston TX,3.4,Juices
10-05-16,Houston TX,3.4,Juices
10-05-16,Houston TX,3.4,Juices
10-05-16,Houston TX,3.4,Juices
10-05-16,Houston TX,4.2,Juices
10-05-16,Phoenix AZ,4.2,Juices
10-05-16,Phoenix AZ,4.2,Juices
10-05-16,Phoenix AZ,5,Juices
10-05-16,Phoenix AZ,5,Juices
10-05-16,Phoenix AZ,5.85,Juices
10-05-16,Phoenix AZ,6,Juices
10-05-16,Phoenix AZ,6.15,Juices
10-05-16,Phoenix AZ,6.5,Juices
10-05-16,Phoenix AZ,8.4,Juices
10-05-16,Phoenix AZ,1.95,Juices
10-05-16,Phoenix AZ,1.95,Juices
10-05-16,Phoenix AZ,2.6,Juices
10-05-16,Phoenix AZ,3.25,Juices
10-05-16,Phoenix AZ,3.4,Juices
10-05-16,Phoenix AZ,3.4,Juices
10-05-16,Atlanta GA,3.4,Juices
10-05-16,Atlanta GA,3.4,Juices
10-05-16,Atlanta GA,3.4,Juices
10-05-16,Atlanta GA,3.9,Juices
10-05-16,Atlanta GA,4.2,Juices
10-05-16,Atlanta GA,4.2,Juices
10-05-16,Atlanta GA,5,Juices
10-05-16,Houston TX,5.35,Juices
10-05-16,Houston TX,6.15,Juices
10-05-16,Phoenix AZ,6.15,Juices
10-05-16,Phoenix AZ,6.5,Juices
10-05-16,Phoenix AZ,6.65,Juices
10-05-16,Phoenix AZ,7.3,Juices
10-05-16,Atlanta GA,8.4,Juices
10-05-16,Atlanta GA,9.2,Juices
10-05-16,Atlanta GA,1.95,Juices
10-05-16,Atlanta GA,1.95,Juices
10-05-16,Atlanta GA,1.95,Juices
10-05-16,Atlanta GA,1.95,Juices
10-05-16,Atlanta GA,1.95,Juices
10-05-16,Atlanta GA,1.95,Juices
10-05-16,Atlanta GA,1.95,Juices
10-05-16,Atlanta GA,3.4,Juices
10-05-16,Atlanta GA,3.4,Juices
10-05-16,Atlanta GA,3.4,Juices
10-05-16,Atlanta GA,4.2,Juices
10-05-16,Atlanta GA,4.2,Juices
10-05-16,Atlanta GA,4.2,Juices
10-05-16,Atlanta GA,5,Juices
10-05-16,Atlanta GA,5.85,Juices
10-05-16,Atlanta GA,6.15,Juices
10-05-16,Atlanta GA,6.15,Juices
10-05-16,Atlanta GA,6.15,Juices
10-05-16,Atlanta GA,7.6,Juices
10-05-16,Atlanta GA,8.25,Juices
10-05-16,Atlanta GA,8.4,Juices
10-05-16,Atlanta GA,1.95,Juices
10-05-16,Atlanta GA,2.6,Juices
10-05-16,Atlanta GA,2.6,Juices
10-05-16,Atlanta GA,3.4,Juices
10-05-16,Atlanta GA,3.9,Juices
10-05-16,Atlanta GA,4.2,Juices
10-05-16,Atlanta GA,4.2,Juices
10-05-16,Atlanta GA,5,Juices
10-05-16,Atlanta GA,7.6,Juices
10-05-16,Atlanta GA,8.4,Juices
10-05-16,Atlanta GA,1.95,Juices
10-05-16,Atlanta GA,1.95,Juices
10-05-16,Atlanta GA,3.25,Juices
10-05-16,Atlanta GA,3.25,Juices
10-05-16,Atlanta GA,3.4,Juices
10-05-16,Atlanta GA,3.9,Juices
10-05-16,Atlanta GA,4.2,Juices
10-05-16,Atlanta GA,5,Juices
10-05-16,Atlanta GA,5,Juices
10-05-16,Atlanta GA,10,Juices
10-05-16,Atlanta GA,1.95,Juices
10-05-16,Atlanta GA,1.95,Juices
10-05-16,Atlanta GA,2.6,Juices
10-05-16,Atlanta GA,2.6,Juices
10-05-16,Detroit MI,3.4,Juices
10-05-16,Detroit MI,3.4,Juices
10-05-16,Detroit MI,3.4,Juices
10-05-16,Detroit MI,3.4,Juices
10-05-16,Detroit MI,3.4,Juices
10-05-16,Detroit MI,4.2,Juices
10-05-16,Detroit MI,4.2,Juices
10-05-16,Detroit MI,5.35,Juices
10-05-16,Detroit MI,6.15,Juices
10-05-16,Detroit MI,6.65,Juices
10-05-16,Detroit MI,10,Juices
10-05-16,Houston TX,1.95,Juices
10-05-16,Houston TX,1.95,Juices
10-05-16,Houston TX,1.95,Juices
10-05-16,Houston TX,3.25,Juices
10-05-16,Houston TX,3.4,Juices
10-05-16,Houston TX,3.4,Juices
10-05-16,Houston TX,3.4,Juices
10-05-16,Houston TX,3.4,Juices
10-05-16,Houston TX,3.4,Juices
10-05-16,Houston TX,3.4,Juices
10-05-16,Phoenix AZ,4.2,Juices
11-05-16,Houston TX,5,Juices
11-05-16,Houston TX,5,Juices
11-05-16,Houston TX,5,Juices
11-05-16,Houston TX,5.2,Juices
11-05-16,Houston TX,5.35,Juices
11-05-16,Houston TX,5.85,Juices
11-05-16,Houston TX,7.6,Juices
11-05-16,Houston TX,8.4,Juices
11-05-16,Houston TX,11,Juices
11-05-16,Houston TX,14.2,Juices
11-05-16,Houston TX,1.95,Juices
11-05-16,Houston TX,2.6,Juices
11-05-16,Houston TX,2.6,Juices
11-05-16,Houston TX,2.6,Juices
11-05-16,Houston TX,3.25,Juices
11-05-16,Phoenix AZ,3.4,Juices
11-05-16,Phoenix AZ,3.9,Juices
11-05-16,Phoenix AZ,4.2,Juices
11-05-16,Phoenix AZ,5,Juices
11-05-16,Phoenix AZ,5,Juices
11-05-16,Atlanta GA,5,Juices
11-05-16,Atlanta GA,5,Juices
11-05-16,Phoenix AZ,5.35,Juices
11-05-16,Phoenix AZ,5.85,Juices
11-05-16,Phoenix AZ,6.5,Juices
11-05-16,Phoenix AZ,7.6,Juices
11-05-16,Atlanta GA,7.6,Juices
11-05-16,Atlanta GA,8.4,Juices
11-05-16,Phoenix AZ,9.2,Juices
11-05-16,Phoenix AZ,9.2,Juices
11-05-16,Phoenix AZ,10.85,Juices
11-05-16,Phoenix AZ,12.6,Juices
11-05-16,Phoenix AZ,17.65,Juices
11-05-16,Phoenix AZ,1.95,Juices
11-05-16,Phoenix AZ,1.95,Juices
11-05-16,Atlanta GA,1.95,Juices
11-05-16,Atlanta GA,1.95,Juices
11-05-16,Atlanta GA,1.95,Juices
11-05-16,Atlanta GA,2.6,Juices
11-05-16,Atlanta GA,3.4,Juices
11-05-16,Atlanta GA,3.4,Juices
11-05-16,Houston TX,3.9,Juices
11-05-16,Phoenix AZ,4.2,Juices
11-05-16,Phoenix AZ,4.2,Juices
11-05-16,Atlanta GA,5.85,Juices
11-05-16,Atlanta GA,8.4,Juices
11-05-16,Atlanta GA,10.85,Juices
11-05-16,Atlanta GA,13.9,Juices
11-05-16,Atlanta GA,14.55,Juices
11-05-16,Atlanta GA,1.95,Juices
11-05-16,Atlanta GA,1.95,Juices
11-05-16,Atlanta GA,1.95,Juices
11-05-16,Atlanta GA,2.6,Juices
11-05-16,Atlanta GA,2.6,Juices
11-05-16,Atlanta GA,2.6,Juices
11-05-16,Atlanta GA,3.25,Juices
11-05-16,Atlanta GA,3.4,Juices
11-05-16,Atlanta GA,3.4,Juices
11-05-16,Atlanta GA,3.4,Juices
11-05-16,Atlanta GA,4.2,Juices
11-05-16,Atlanta GA,4.2,Juices
11-05-16,Atlanta GA,4.2,Juices
11-05-16,Atlanta GA,4.2,Juices
11-05-16,Atlanta GA,4.2,Juices
11-05-16,Atlanta GA,5,Juices
11-05-16,Atlanta GA,5.85,Juices
11-05-16,Atlanta GA,6,Juices
11-05-16,Atlanta GA,6.15,Juices
11-05-16,Atlanta GA,8.4,Juices
11-05-16,Atlanta GA,9.2,Juices
11-05-16,Atlanta GA,9.55,Juices
11-05-16,Atlanta GA,12.6,Juices
11-05-16,Atlanta GA,1.95,Juices
11-05-16,Atlanta GA,2.6,Juices
11-05-16,Atlanta GA,2.6,Juices
11-05-16,Atlanta GA,2.6,Juices
11-05-16,Atlanta GA,3.25,Juices
11-05-16,Atlanta GA,3.25,Juices
11-05-16,Atlanta GA,3.25,Juices
11-05-16,Atlanta GA,3.25,Juices
11-05-16,Atlanta GA,3.4,Juices
11-05-16,Atlanta GA,3.4,Juices
11-05-16,Atlanta GA,3.4,Juices
11-05-16,Atlanta GA,3.4,Juices
11-05-16,Atlanta GA,3.4,Juices
11-05-16,Atlanta GA,3.9,Juices
11-05-16,Atlanta GA,4.2,Juices
11-05-16,Atlanta GA,5,Juices
11-05-16,Atlanta GA,5,Juices
11-05-16,Atlanta GA,6.8,Juices
11-05-16,Atlanta GA,9.75,Juices
11-05-16,Atlanta GA,3.4,Juices
11-05-16,Atlanta GA,3.4,Juices
11-05-16,Atlanta GA,3.4,Juices
11-05-16,Atlanta GA,4.2,Juices
11-05-16,Atlanta GA,5,Juices
11-05-16,Atlanta GA,5,Juices
11-05-16,Atlanta GA,6.5,Juices
11-05-16,Atlanta GA,15,Juices
11-05-16,Detroit MI,1.95,Juices
11-05-16,Detroit MI,1.95,Juices
11-05-16,Detroit MI,3.4,Juices
11-05-16,Detroit MI,3.4,Juices
11-05-16,Detroit MI,3.4,Juices
11-05-16,Detroit MI,4.2,Juices
11-05-16,Detroit MI,4.2,Juices
11-05-16,Detroit MI,5,Juices
11-05-16,Detroit MI,5,Juices
11-05-16,Houston TX,5.85,Juices
11-05-16,Houston TX,6.15,Juices
11-05-16,Houston TX,7.45,Juices
11-05-16,Houston TX,8.1,Juices
11-05-16,Houston TX,22.65,Juices
11-05-16,Phoenix AZ,1.95,Juices
11-05-16,Phoenix AZ,3.25,Juices
11-05-16,Phoenix AZ,3.25,Juices
11-05-16,Phoenix AZ,3.25,Juices
11-05-16,Phoenix AZ,3.4,Juices
11-05-16,Phoenix AZ,3.4,Juices
11-05-16,Phoenix AZ,3.4,Juices
11-05-16,Phoenix AZ,4.2,Juices
11-05-16,Atlanta GA,5.35,Juices
11-05-16,Atlanta GA,5.85,Juices
11-05-16,Atlanta GA,6.15,Juices
11-05-16,Atlanta GA,8.4,Juices
11-05-16,Atlanta GA,10,Juices
11-05-16,Atlanta GA,1.95,Juices
11-05-16,Houston TX,2.6,Juices
11-05-16,Houston TX,2.6,Juices
11-05-16,Atlanta GA,2.6,Juices
11-05-16,Atlanta GA,3.25,Juices
11-05-16,Phoenix AZ,3.25,Juices
11-05-16,Phoenix AZ,3.4,Juices
11-05-16,Phoenix AZ,3.4,Juices
11-05-16,Phoenix AZ,4.55,Juices
11-05-16,Atlanta GA,5,Juices
11-05-16,Atlanta GA,5,Juices
11-05-16,Atlanta GA,5,Juices
11-05-16,Atlanta GA,5.2,Juices
11-05-16,Atlanta GA,5.85,Juices
11-05-16,Atlanta GA,6.15,Juices
11-05-16,Atlanta GA,11,Juices
11-05-16,Atlanta GA,1.95,Juices
11-05-16,Atlanta GA,1.95,Juices
11-05-16,Atlanta GA,1.95,Juices
11-05-16,Atlanta GA,3.25,Juices
11-05-16,Atlanta GA,3.4,Juices
11-05-16,Atlanta GA,3.4,Juices
11-05-16,Atlanta GA,3.4,Juices
11-05-16,Atlanta GA,4.2,Juices
11-05-16,Atlanta GA,4.2,Juices
11-05-16,Atlanta GA,4.2,Juices
11-05-16,Atlanta GA,4.2,Juices
11-05-16,Atlanta GA,5,Juices
11-05-16,Atlanta GA,5,Juices
11-05-16,Atlanta GA,5,Juices
11-05-16,Atlanta GA,5.85,Juices
11-05-16,Atlanta GA,6,Juices
11-05-16,Atlanta GA,6.15,Juices
11-05-16,Atlanta GA,6.8,Juices
11-05-16,Atlanta GA,6.95,Juices
11-05-16,Atlanta GA,7.45,Juices
11-05-16,Atlanta GA,11.65,Juices
11-05-16,Atlanta GA,3.25,Juices
11-05-16,Atlanta GA,3.25,Juices
11-05-16,Atlanta GA,3.25,Juices
11-05-16,Atlanta GA,3.25,Juices
11-05-16,Atlanta GA,3.25,Juices
11-05-16,Atlanta GA,3.4,Juices
11-05-16,Atlanta GA,3.4,Juices
11-05-16,Atlanta GA,3.4,Juices
11-05-16,Atlanta GA,4.2,Juices
11-05-16,Atlanta GA,4.2,Juices
11-05-16,Atlanta GA,4.2,Juices
11-05-16,Atlanta GA,4.2,Juices
11-05-16,Atlanta GA,5,Juices
11-05-16,Atlanta GA,5.85,Juices
11-05-16,Atlanta GA,7.45,Juices
11-05-16,Atlanta GA,8.4,Juices
11-05-16,Atlanta GA,9.9,Juices
11-05-16,Atlanta GA,15.4,Juices
11-05-16,Atlanta GA,1.95,Juices
11-05-16,Atlanta GA,1.95,Juices
11-05-16,Atlanta GA,1.95,Juices
11-05-16,Atlanta GA,2.6,Juices
11-05-16,Atlanta GA,3.25,Juices
11-05-16,Atlanta GA,3.25,Juices
11-05-16,Atlanta GA,3.4,Juices
11-05-16,Atlanta GA,3.4,Juices
11-05-16,Detroit MI,4.2,Juices
11-05-16,Detroit MI,4.2,Juices
11-05-16,Detroit MI,4.2,Juices
11-05-16,Detroit MI,5,Juices
11-05-16,Detroit MI,5,Juices
11-05-16,Detroit MI,5,Juices
11-05-16,Houston TX,6.8,Juices
11-05-16,Houston TX,7.6,Juices
11-05-16,Houston TX,8.4,Juices
11-05-16,Houston TX,10,Juices
11-05-16,Phoenix AZ,2.6,Juices
11-05-16,Phoenix AZ,3.25,Juices
11-05-16,Houston TX,3.25,Juices
12-05-16,Houston TX,3.25,Juices
12-05-16,Houston TX,3.4,Juices
12-05-16,Houston TX,3.4,Juices
12-05-16,Houston TX,3.4,Juices
12-05-16,Houston TX,5,Juices
12-05-16,Houston TX,5,Juices
12-05-16,Houston TX,6.5,Juices
12-05-16,Houston TX,6.8,Juices
12-05-16,Houston TX,10.2,Juices
12-05-16,Houston TX,10.2,Juices
12-05-16,Houston TX,1.95,Juices
12-05-16,Houston TX,1.95,Juices
12-05-16,Houston TX,2.6,Juices
12-05-16,Houston TX,3.25,Juices
12-05-16,Houston TX,3.4,Juices
12-05-16,Houston TX,4.2,Juices
12-05-16,Houston TX,4.2,Juices
12-05-16,Houston TX,5,Juices
12-05-16,Houston TX,5,Juices
12-05-16,Phoenix AZ,6.8,Juices
12-05-16,Phoenix AZ,7.45,Juices
12-05-16,Phoenix AZ,1.95,Juices
12-05-16,Phoenix AZ,1.95,Juices
12-05-16,Phoenix AZ,2.6,Juices
12-05-16,Atlanta GA,3.25,Juices
12-05-16,Phoenix AZ,3.25,Juices
12-05-16,Phoenix AZ,3.4,Juices
12-05-16,Phoenix AZ,3.4,Juices
12-05-16,Phoenix AZ,3.4,Juices
12-05-16,Detroit MI,3.9,Juices
12-05-16,Phoenix AZ,4.2,Juices
12-05-16,Phoenix AZ,4.2,Juices
12-05-16,Phoenix AZ,4.2,Juices
12-05-16,Phoenix AZ,4.2,Juices
12-05-16,Phoenix AZ,4.2,Juices
12-05-16,Phoenix AZ,5.2,Juices
12-05-16,Phoenix AZ,5.85,Juices
12-05-16,Phoenix AZ,6.15,Juices
12-05-16,Phoenix AZ,6.8,Juices
12-05-16,Atlanta GA,6.8,Juices
12-05-16,Atlanta GA,7.6,Juices
12-05-16,Atlanta GA,8.25,Juices
12-05-16,Phoenix AZ,11,Juices
12-05-16,Phoenix AZ,3.25,Juices
12-05-16,Atlanta GA,3.4,Juices
12-05-16,Atlanta GA,3.4,Juices
12-05-16,Atlanta GA,3.4,Juices
12-05-16,Atlanta GA,4.2,Juices
12-05-16,Atlanta GA,4.2,Juices
12-05-16,Atlanta GA,4.55,Juices
12-05-16,Atlanta GA,5,Juices
12-05-16,Atlanta GA,5.85,Juices
12-05-16,Atlanta GA,6.5,Juices
12-05-16,Atlanta GA,6.95,Juices
12-05-16,Atlanta GA,7.6,Juices
12-05-16,Atlanta GA,8.4,Juices
12-05-16,Atlanta GA,10,Juices
12-05-16,Atlanta GA,10.85,Juices
12-05-16,Atlanta GA,13.6,Juices
12-05-16,Atlanta GA,1.95,Juices
12-05-16,Atlanta GA,2.6,Juices
12-05-16,Atlanta GA,3.4,Juices
12-05-16,Atlanta GA,3.4,Juices
12-05-16,Atlanta GA,4.2,Juices
12-05-16,Atlanta GA,5,Juices
12-05-16,Atlanta GA,5,Juices
12-05-16,Atlanta GA,5.2,Juices
12-05-16,Atlanta GA,5.85,Juices
12-05-16,Atlanta GA,6,Juices
12-05-16,Atlanta GA,6.15,Juices
12-05-16,Atlanta GA,6.8,Juices
12-05-16,Atlanta GA,8.1,Juices
12-05-16,Atlanta GA,9.2,Juices
12-05-16,Atlanta GA,1.95,Juices
12-05-16,Atlanta GA,2.6,Juices
12-05-16,Atlanta GA,2.6,Juices
12-05-16,Atlanta GA,2.6,Juices
12-05-16,Atlanta GA,3.25,Juices
12-05-16,Atlanta GA,3.4,Juices
12-05-16,Atlanta GA,5,Juices
12-05-16,Atlanta GA,5,Juices
12-05-16,Atlanta GA,5.85,Juices
12-05-16,Atlanta GA,5.85,Juices
12-05-16,Atlanta GA,6.95,Juices
12-05-16,Atlanta GA,7.6,Juices
12-05-16,Atlanta GA,7.6,Juices
12-05-16,Detroit MI,8.4,Juices
12-05-16,Detroit MI,10,Juices
12-05-16,Detroit MI,10.35,Juices
12-05-16,Detroit MI,1.95,Juices
12-05-16,Detroit MI,2.6,Juices
12-05-16,Detroit MI,2.6,Juices
12-05-16,Detroit MI,2.6,Juices
12-05-16,Detroit MI,2.6,Juices
12-05-16,Detroit MI,2.6,Juices
12-05-16,Detroit MI,3.25,Juices
12-05-16,Detroit MI,3.4,Juices
12-05-16,Detroit MI,3.4,Juices
12-05-16,Detroit MI,3.4,Juices
12-05-16,Detroit MI,3.4,Juices
12-05-16,Detroit MI,3.4,Juices
12-05-16,Detroit MI,3.9,Juices
12-05-16,Houston TX,4.2,Juices
12-05-16,Houston TX,4.2,Juices
12-05-16,Houston TX,5,Juices
12-05-16,Houston TX,5,Juices
12-05-16,Phoenix AZ,5,Juices
12-05-16,Phoenix AZ,7.6,Juices
12-05-16,Phoenix AZ,8.4,Juices
12-05-16,Phoenix AZ,2.6,Juices
12-05-16,Phoenix AZ,2.6,Juices
12-05-16,Phoenix AZ,2.6,Juices
12-05-16,Phoenix AZ,3.4,Juices
12-05-16,Atlanta GA,3.4,Juices
12-05-16,Atlanta GA,3.4,Juices
12-05-16,Atlanta GA,5,Juices
12-05-16,Atlanta GA,5,Juices
12-05-16,Atlanta GA,5,Juices
12-05-16,Atlanta GA,7.6,Juices
12-05-16,Atlanta GA,1.95,Juices
12-05-16,Atlanta GA,1.95,Juices
12-05-16,Atlanta GA,2.6,Juices
12-05-16,Atlanta GA,3.25,Juices
12-05-16,Houston TX,3.4,Juices
12-05-16,Houston TX,3.4,Juices
12-05-16,Atlanta GA,3.4,Juices
12-05-16,Atlanta GA,3.4,Juices
12-05-16,Atlanta GA,3.4,Juices
12-05-16,Atlanta GA,4.2,Juices
12-05-16,Atlanta GA,4.2,Juices
12-05-16,Atlanta GA,4.2,Juices
12-05-16,Atlanta GA,4.2,Juices
12-05-16,Atlanta GA,4.2,Juices
12-05-16,Atlanta GA,5,Juices
12-05-16,Atlanta GA,5,Juices
12-05-16,Atlanta GA,5,Juices
12-05-16,Atlanta GA,5,Juices
12-05-16,Atlanta GA,5,Juices
12-05-16,Atlanta GA,5.85,Juices
12-05-16,Atlanta GA,5.85,Juices
12-05-16,Atlanta GA,6.8,Juices
12-05-16,Atlanta GA,6.95,Juices
12-05-16,Atlanta GA,10,Juices
12-05-16,Atlanta GA,10.2,Juices
12-05-16,Atlanta GA,10.85,Juices
12-05-16,Atlanta GA,11.65,Juices
12-05-16,Atlanta GA,2.6,Juices
12-05-16,Atlanta GA,3.25,Juices
12-05-16,Atlanta GA,3.4,Juices
12-05-16,Atlanta GA,3.4,Juices
12-05-16,Atlanta GA,3.4,Juices
12-05-16,Atlanta GA,4.2,Juices
12-05-16,Atlanta GA,4.2,Juices
12-05-16,Atlanta GA,5,Juices
12-05-16,Atlanta GA,5,Juices
12-05-16,Atlanta GA,5,Juices
12-05-16,Atlanta GA,5.85,Juices
12-05-16,Atlanta GA,6.5,Juices
12-05-16,Atlanta GA,6.8,Juices
12-05-16,Atlanta GA,7.6,Juices
12-05-16,Atlanta GA,8.4,Juices
12-05-16,Atlanta GA,9.55,Juices
12-05-16,Atlanta GA,10.05,Juices
12-05-16,Atlanta GA,1.95,Juices
12-05-16,Atlanta GA,1.95,Juices
12-05-16,Atlanta GA,2.6,Juices
12-05-16,Atlanta GA,2.6,Juices
12-05-16,Atlanta GA,3.25,Juices
12-05-16,Atlanta GA,3.4,Juices
12-05-16,Atlanta GA,3.4,Juices
12-05-16,Atlanta GA,3.4,Juices
12-05-16,Atlanta GA,3.4,Juices
12-05-16,Atlanta GA,3.4,Juices
12-05-16,Detroit MI,3.4,Juices
12-05-16,Detroit MI,4.2,Juices
12-05-16,Detroit MI,4.2,Juices
12-05-16,Detroit MI,4.2,Juices
12-05-16,Detroit MI,5,Juices
12-05-16,Detroit MI,5,Juices
12-05-16,Detroit MI,5.85,Juices
12-05-16,Detroit MI,6.8,Juices
12-05-16,Detroit MI,6.8,Juices
12-05-16,Houston TX,8.4,Juices
12-05-16,Houston TX,9.1,Juices
12-05-16,Houston TX,11.65,Juices
12-05-16,Houston TX,1.95,Juices
12-05-16,Houston TX,1.95,Juices
12-05-16,Houston TX,2.6,Juices
12-05-16,Houston TX,2.6,Juices
12-05-16,Houston TX,2.6,Juices
12-05-16,Houston TX,2.6,Juices
12-05-16,Phoenix AZ,3.25,Juices
13-05-16,Houston TX,3.25,Juices
13-05-16,Houston TX,3.25,Juices
13-05-16,Houston TX,3.25,Juices
13-05-16,Houston TX,3.4,Juices
13-05-16,Houston TX,3.4,Juices
13-05-16,Houston TX,3.4,Juices
13-05-16,Houston TX,3.4,Juices
13-05-16,Houston TX,4.2,Juices
13-05-16,Houston TX,4.2,Juices
13-05-16,Houston TX,4.2,Juices
13-05-16,Houston TX,4.2,Juices
13-05-16,Houston TX,5,Juices
13-05-16,Phoenix AZ,5,Juices
13-05-16,Phoenix AZ,6.15,Juices
